id,stable_key,status,recorded_at,source_file,source_sha256,source_row,record_json
urn:uuid:ddc73a7b-61bd-5eec-8742-794ee25aa96f,GAP-AM-IKT-CA,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,120,"{""id"":""urn:uuid:ddc73a7b-61bd-5eec-8742-794ee25aa96f"",""payload"":{""A"":""A2"",""D"":""D2"",""F"":""F1-2"",""N"":""N4"",""P"":""P4"",""R"":""R1"",""S"":""S4"",""V"":""V4"",""asset_ids"":[""MIR-A012""],""confidence"":""high"",""decision_caveat"":""Do not collapse into Inuktitut or generic Inuktut"",""evidence_ids"":[""MIR-E022"",""MIR-E023"",""MIR-E024"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Inuinnaqtun community readers"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-IKT-CA"",""region"":""Arctic Canada"",""script_or_orthography"":""Regional Roman orthography; Qaliujaaqpait relation to audit"",""sequence_state"":""community-route-first"",""tag"":""ikt-Latn-CA"",""target_profile"":""Inuinnaqtun""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":120,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-IKT-CA"",""status"":""researched_only""}"
urn:uuid:c0544c81-2a71-573e-8299-bf47e92cbf84,GAP-AM-KEK-GT,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,100,"{""id"":""urn:uuid:c0544c81-2a71-573e-8299-bf47e92cbf84"",""payload"":{""A"":""A3"",""D"":""D2"",""F"":""F2-3"",""N"":""N4"",""P"":""P4"",""R"":""R2-3"",""S"":""S3-4"",""V"":""V3"",""asset_ids"":[],""confidence"":""high"",""decision_caveat"":""Keep separate from every other Maya language"",""evidence_ids"":[""MIR-E021"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""Q'eqchi'-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-KEK-GT"",""region"":""Mesoamerica"",""script_or_orthography"":""ALMG/educational Latin orthography to verify"",""sequence_state"":""source-acquisition-first"",""tag"":""kek-Latn-GT"",""target_profile"":""Q'eqchi'""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":100,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-KEK-GT"",""status"":""researched_only""}"
urn:uuid:098027f2-b16e-5f1a-ab3d-db11ceba2815,GAP-AM-KL-GL,missing,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,121,"{""id"":""urn:uuid:098027f2-b16e-5f1a-ab3d-db11ceba2815"",""payload"":{""A"":""A4"",""D"":""D1"",""F"":""F3"",""N"":""N3-4"",""P"":""P4"",""R"":""R1-2"",""S"":""S3"",""V"":""V3"",""asset_ids"":[],""confidence"":""low"",""decision_caveat"":""National standard maturity is high, but advanced-open scarcity and reader overlap need direct audit"",""evidence_ids"":[""MIR-E001"",""MIR-E042"",""MIR-E043"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""pass"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Kalaallisut-first readers not comfortably served by Danish or English"",""local_status"":""missing"",""profile_id"":""GAP-AM-KL-GL"",""region"":""Arctic / Greenland"",""script_or_orthography"":""Greenlandic standard Latin orthography"",""sequence_state"":""source-acquisition-first"",""tag"":""kl-Latn-GL"",""target_profile"":""Kalaallisut national standard""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":121,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-KL-GL"",""status"":""missing""}"
urn:uuid:48ee43d0-5d97-5e09-bb39-66b857d6e705,GAP-AM-MAM-GT,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,102,"{""id"":""urn:uuid:48ee43d0-5d97-5e09-bb39-66b857d6e705"",""payload"":{""A"":""A2-3"",""D"":""D3"",""F"":""F2"",""N"":""N4"",""P"":""P4"",""R"":""R2"",""S"":""S4"",""V"":""V3"",""asset_ids"":[],""confidence"":""high"",""decision_caveat"":""Census identity is clear, but regional variety selection remains a gate"",""evidence_ids"":[""MIR-E021"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""partial"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""Mam-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-MAM-GT"",""region"":""Mesoamerica"",""script_or_orthography"":""ALMG/educational Latin orthography; regional varieties to audit"",""sequence_state"":""target-resolution-first"",""tag"":""mam-Latn-GT"",""target_profile"":""Mam""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":102,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-MAM-GT"",""status"":""researched_only""}"
urn:uuid:b688f0d7-531d-5dbc-ac38-3e9b37ec1097,GAP-AM-MOH-CAUS,missing,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,113,"{""id"":""urn:uuid:b688f0d7-531d-5dbc-ac38-3e9b37ec1097"",""payload"":{""A"":""A1-2"",""D"":""D3"",""F"":""F1-2"",""N"":""N4"",""P"":""P4"",""R"":""R1"",""S"":""S4"",""V"":""V4"",""asset_ids"":[],""confidence"":""low"",""decision_caveat"":""A prestige-domain edition requires a named community partner and exact orthography"",""evidence_ids"":[""MIR-E001"",""MIR-E022"",""MIR-E023"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""unknown"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Mohawk learners and first-language community readers"",""local_status"":""missing"",""profile_id"":""GAP-AM-MOH-CAUS"",""region"":""North America"",""script_or_orthography"":""Community-specific orthographies across Canada and the United States"",""sequence_state"":""community-route-first"",""tag"":""moh-Latn"",""target_profile"":""Mohawk""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":113,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-MOH-CAUS"",""status"":""missing""}"
urn:uuid:2fefed45-6fd0-56fc-9872-5d6cb53526ef,GAP-AM-NAV-US,missing,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,112,"{""id"":""urn:uuid:2fefed45-6fd0-56fc-9872-5d6cb53526ef"",""payload"":{""A"":""A2-3"",""D"":""D2"",""F"":""F2-3"",""N"":""N3-4"",""P"":""P4"",""R"":""R2"",""S"":""S3-4"",""V"":""V4"",""asset_ids"":[],""confidence"":""low"",""decision_caveat"":""Community governance and the actual literate cohort are more important than headline speaker totals"",""evidence_ids"":[""MIR-E001"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""Navajo-first and Navajo-strong readers not comfortably served by English"",""local_status"":""missing"",""profile_id"":""GAP-AM-NAV-US"",""region"":""North America"",""script_or_orthography"":""Standard Navajo orthography; community education register"",""sequence_state"":""community-route-first"",""tag"":""nv-Latn-US"",""target_profile"":""Navajo""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":112,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-NAV-US"",""status"":""missing""}"
urn:uuid:58cff8ae-6cda-568a-9196-de7fcbbeef0d,GAP-AM-NCH-MX,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,98,"{""id"":""urn:uuid:58cff8ae-6cda-568a-9196-de7fcbbeef0d"",""payload"":{""A"":""A2-3"",""D"":""D3"",""F"":""F2"",""N"":""N4"",""P"":""P4"",""R"":""R2"",""S"":""S4"",""V"":""V3"",""asset_ids"":[""MIR-A012""],""confidence"":""medium"",""decision_caveat"":""ISO identity alone is insufficient; select the exact INALI variety and community-standard spelling"",""evidence_ids"":[""MIR-E020"",""MIR-E067"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""partial"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""Central Huasteca Nahuatl readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-NCH-MX"",""region"":""Mesoamerica"",""script_or_orthography"":""Exact INALI locality/autonym and orthography must be reconciled"",""sequence_state"":""target-resolution-first"",""tag"":""nch-Latn-MX"",""target_profile"":""Central Huasteca Nahuatl""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":98,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-NCH-MX"",""status"":""researched_only""}"
urn:uuid:31426e50-259d-54fe-b5ff-225c5bb313ec,GAP-AM-OJC-CA,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,117,"{""id"":""urn:uuid:31426e50-259d-54fe-b5ff-225c5bb313ec"",""payload"":{""A"":""A1-2"",""D"":""D3"",""F"":""F1-2"",""N"":""N4"",""P"":""P4"",""R"":""R1"",""S"":""S4"",""V"":""V4"",""asset_ids"":[""MIR-A012""],""confidence"":""medium"",""decision_caveat"":""Ojibwe is not one target; orthography and community must be named"",""evidence_ids"":[""MIR-E022"",""MIR-E023"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""unknown"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Central Ojibwe community readers"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-OJC-CA"",""region"":""Canada"",""script_or_orthography"":""Double-vowel and community spellings require exact route"",""sequence_state"":""community-route-first"",""tag"":""ojc-Latn-CA"",""target_profile"":""Central Ojibwe""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":117,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-OJC-CA"",""status"":""researched_only""}"
urn:uuid:0f9e525c-497d-53b5-9fe1-1214d046ae24,GAP-AM-OJW-CA,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,118,"{""id"":""urn:uuid:0f9e525c-497d-53b5-9fe1-1214d046ae24"",""payload"":{""A"":""A1-2"",""D"":""D3"",""F"":""F1-2"",""N"":""N4"",""P"":""P4"",""R"":""R1"",""S"":""S4"",""V"":""V4"",""asset_ids"":[""MIR-A012""],""confidence"":""medium"",""decision_caveat"":""No coverage credit from Central Ojibwe"",""evidence_ids"":[""MIR-E022"",""MIR-E023"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""unknown"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Western Ojibwe community readers"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-OJW-CA"",""region"":""Canada"",""script_or_orthography"":""Community spellings and syllabic use require exact route"",""sequence_state"":""community-route-first"",""tag"":""ojw-Latn-CA"",""target_profile"":""Western Ojibwe / Saulteaux""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":118,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-OJW-CA"",""status"":""researched_only""}"
urn:uuid:a978adb0-56f0-59d6-823d-dfd1d11c7e23,GAP-AM-QUC-GT,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,99,"{""id"":""urn:uuid:a978adb0-56f0-59d6-823d-dfd1d11c7e23"",""payload"":{""A"":""A3"",""D"":""D2"",""F"":""F2-3"",""N"":""N4"",""P"":""P4"",""R"":""R2-3"",""S"":""S3-4"",""V"":""V3"",""asset_ids"":[],""confidence"":""high"",""decision_caveat"":""Official census distinguishes K'iche'; exact community and education register still need review"",""evidence_ids"":[""MIR-E021"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""K'iche'-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-QUC-GT"",""region"":""Mesoamerica"",""script_or_orthography"":""ALMG/educational Latin orthography to verify"",""sequence_state"":""source-acquisition-first"",""tag"":""quc-Latn-GT"",""target_profile"":""K'iche'""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":99,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-QUC-GT"",""status"":""researched_only""}"
urn:uuid:bb24fbae-80de-5003-8fd9-8622fc62d215,GAP-AM-QUH-BO,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,96,"{""id"":""urn:uuid:bb24fbae-80de-5003-8fd9-8622fc62d215"",""payload"":{""A"":""A3"",""D"":""D2"",""F"":""F2"",""N"":""N4"",""P"":""P4"",""R"":""R2"",""S"":""S4"",""V"":""V3"",""asset_ids"":[""MIR-A012""],""confidence"":""medium"",""decision_caveat"":""Exact ISO identity is known; national orthography and advanced source route remain to be audited"",""evidence_ids"":[""MIR-E068"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""South Bolivian Quechua-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-QUH-BO"",""region"":""Andean South America"",""script_or_orthography"":""Bolivian standardized Latin orthography to verify against exact education authority"",""sequence_state"":""source-acquisition-first"",""tag"":""quh-Latn-BO"",""target_profile"":""South Bolivian Quechua""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":96,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-QUH-BO"",""status"":""researched_only""}"
urn:uuid:9fb853a1-36e4-53e4-bb75-8cacb9b62ad7,GAP-AM-QUY-PE,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,94,"{""id"":""urn:uuid:9fb853a1-36e4-53e4-bb75-8cacb9b62ad7"",""payload"":{""A"":""A3-4"",""D"":""D1"",""F"":""F3"",""N"":""N4"",""P"":""P4"",""R"":""R2-3"",""S"":""S3-4"",""V"":""V3"",""asset_ids"":[""MIR-A012""],""confidence"":""high"",""decision_caveat"":""Do not label as generic Quechua; official school mathematics materials are a source route, not advanced coverage"",""evidence_ids"":[""MIR-E019"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""pass"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""Ayacucho Quechua-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-QUY-PE"",""region"":""Andean South America"",""script_or_orthography"":""Peruvian standardized Latin orthography for the exact variety"",""sequence_state"":""evidence-ready"",""tag"":""quy-Latn-PE"",""target_profile"":""Ayacucho Quechua / Chanka""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":94,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-QUY-PE"",""status"":""researched_only""}"
urn:uuid:96c04302-6f93-5d4e-a614-7b04814c4ed9,GAP-AM-QUZ-PE,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,95,"{""id"":""urn:uuid:96c04302-6f93-5d4e-a614-7b04814c4ed9"",""payload"":{""A"":""A3-4"",""D"":""D1"",""F"":""F3"",""N"":""N4"",""P"":""P4"",""R"":""R2"",""S"":""S3-4"",""V"":""V3"",""asset_ids"":[],""confidence"":""high"",""decision_caveat"":""Keep separate from Ayacucho, Central and Bolivian Quechua languages"",""evidence_ids"":[""MIR-E019"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""pass"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""regional_depth"",""likely_reader_cohort"":""Cusco Quechua-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-QUZ-PE"",""region"":""Andean South America"",""script_or_orthography"":""Peruvian standardized Latin orthography for Cusco variety"",""sequence_state"":""evidence-ready"",""tag"":""quz-Latn-PE"",""target_profile"":""Cusco Quechua""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":95,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-QUZ-PE"",""status"":""researched_only""}"
urn:uuid:a187a86d-dd21-5312-816d-c1f5d5f5133d,GAP-AM-QVI-EC,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,97,"{""id"":""urn:uuid:a187a86d-dd21-5312-816d-c1f5d5f5133d"",""payload"":{""A"":""A2-3"",""D"":""D3"",""F"":""F1-2"",""N"":""N4"",""P"":""P4"",""R"":""R1-2"",""S"":""S4"",""V"":""V3"",""asset_ids"":[""MIR-A012""],""confidence"":""low"",""decision_caveat"":""Kichwa is not a license to merge Ecuadorian varieties; community acceptance of the standard is a gate"",""evidence_ids"":[""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""unknown"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Imbabura Quichua-first readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-QVI-EC"",""region"":""Andean South America"",""script_or_orthography"":""Unified Kichwa orthography versus local usage must be audited"",""sequence_state"":""community-route-first"",""tag"":""qvi-Latn-EC"",""target_profile"":""Imbabura Highland Quichua""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":97,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-QVI-EC"",""status"":""researched_only""}"
urn:uuid:3e69594f-a76a-559a-bc88-ec3001141b12,GAP-AM-SHP-PE,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,108,"{""id"":""urn:uuid:3e69594f-a76a-559a-bc88-ec3001141b12"",""payload"":{""A"":""A2-3"",""D"":""D2"",""F"":""F2"",""N"":""N4"",""P"":""P4"",""R"":""R1-2"",""S"":""S4"",""V"":""V4"",""asset_ids"":[],""confidence"":""medium"",""decision_caveat"":""AI shared-task presence is feasibility evidence only, never authority"",""evidence_ids"":[""MIR-E019"",""MIR-E042"",""MIR-E046"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""partial"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Shipibo-Konibo readers not comfortably served by Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-SHP-PE"",""region"":""Amazonia"",""script_or_orthography"":""Peruvian educational orthography"",""sequence_state"":""community-route-first"",""tag"":""shp-Latn-PE"",""target_profile"":""Shipibo-Konibo""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":108,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-SHP-PE"",""status"":""researched_only""}"
urn:uuid:40c6cbbc-85a5-5795-8125-c3aa94e34028,GAP-AM-TCA-PEBRCO,researched_only,2026-08-25T00:40:00+02:00,01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv,709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85,110,"{""id"":""urn:uuid:40c6cbbc-85a5-5795-8125-c3aa94e34028"",""payload"":{""A"":""A1-2"",""D"":""D3"",""F"":""F1"",""N"":""N4"",""P"":""P4"",""R"":""R1"",""S"":""S4"",""V"":""V4"",""asset_ids"":[],""confidence"":""low"",""decision_caveat"":""Do not create a cross-border standard without community evidence"",""evidence_ids"":[""MIR-E001"",""MIR-E019"",""MIR-E042"",""MIR-E069""],""g_audit"":""unknown"",""g_harm"":""partial"",""g_id"":""pass"",""g_src"":""unknown"",""g_tech"":""pass"",""g_use"":""unknown"",""lane"":""endangered_prestige"",""likely_reader_cohort"":""Tikuna readers not comfortably served by Portuguese or Spanish"",""local_status"":""researched_only"",""profile_id"":""GAP-AM-TCA-PEBRCO"",""region"":""Amazonia"",""script_or_orthography"":""Country and community orthographies across Brazil, Colombia and Peru require resolution"",""sequence_state"":""community-route-first"",""tag"":""tca-Latn"",""target_profile"":""Tikuna""},""record_type"":""language_profile"",""recorded_at"":""2026-08-25T00:40:00+02:00"",""source_file"":""01_methodology/research_department/marginal_intelligibility_reach_20260816/GLOBAL_GAP_REGISTER.csv"",""source_row"":110,""source_sha256"":""709007a3b8236d3ada1cec612229f4f301dea2385e10003546696b1cbb1b8a85"",""stable_key"":""GAP-AM-TCA-PEBRCO"",""status"":""researched_only""}"
